review_id,clean_text,keywords,identified_themes,bank_name,rating
92c02ccf-dc16-4085-a570-ba0db7e1c8b2,good,good,General Feedback,Dashen Bank,5
423879fa-3edc-4c9d-970c-8e6a19219b58,our commercial bank of ethiopia is good !,"commercial bank ethiopia, commercial bank, commercial, bank ethiopia, ethiopia, bank, good",General Feedback,Commercial Bank of Ethiopia,5
dc05323e-52e8-456d-b11d-723ad497bb76,perfect,perfect,General Feedback,Dashen Bank,5
1b877d16-56c5-4310-ab75-0f9e6491b679,connection not fast,"connection, fast",General Feedback,Dashen Bank,5
530dd237-64b5-4402-812f-39790e254ca7,hayelu beranu bashre,,General Feedback,Dashen Bank,5
0dce324c-a868-401d-bf8a-6155518ae7e3,what an amazing app. you know how much it simplify life. thanks cbe. i proud of you.,"thank cbe, simplify, app know, proud, life, amazing app, know, thank, cbe, amazing",Mobile Banking Features,Commercial Bank of Ethiopia,5
8b466649-63ed-4f72-b0c0-132add6b6c95,"i am trying to access this app on my android phone, but sometimes doesn't work. so kindly try to improve it.","try, try access, app android phone, app android, android phone, kindly, android, improve, access, phone","Account Access Issues, Transaction Performance, Mobile Banking Features",Commercial Bank of Ethiopia,3
147dc910-f84e-4950-9cd0-a6ce1ca0b070,office branches have to improve their services please,"office, branch, improve, service",Customer Support,Bank of Abyssinia,4
4c079db5-2c17-468e-979c-fc1d9173b7ea,"service charge , vat, fee everything here is not yours they wanna take what you have, everything is not fair","wanna, vat, service charge, fair, fee, charge, service","Fees & Charges, Customer Support",Commercial Bank of Ethiopia,1
ad5ea4f1-47f8-4ae1-928c-6fece7daaed1,why removing screenshot feature why?,"remove screenshot, remove, screenshot, feature","User Interface & Experience, Mobile Banking Features",Commercial Bank of Ethiopia,2
e0d24942-f1ad-4b2d-9c1d-a3d0f26e7b1f,very good application! thank you all who participate!,"good application thank, application thank, good application, thank, application, good",Mobile Banking Features,Commercial Bank of Ethiopia,5
68b7a597-8133-4584-9c3f-1e26fa21184e,from the last week updates the app is not working please check the problems,"update app work, week, update app, check, problem, app work, update, work, app","App Reliability & Bugs, Mobile Banking Features",Bank of Abyssinia,1
c9e0e2f6-6903-4148-929a-97ae808a475d,application bank commercial ethiopia i am very happy to be able to appear in a great job on a pleasant job,"job, bank commercial, application bank, great job, appear, able, happy, commercial, ethiopia, great",Mobile Banking Features,Commercial Bank of Ethiopia,5
cd04e8f2-6382-4154-9383-a9a68ccec318,user compatible app!,"compatible, user, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
a4024312-1bfc-4942-bab2-89a8800248ff,finish the app development fully before you give the final result. it's is very inconvenient and not that reliable at the moment.,"result, inconvenient, fully, finish, final, development, reliable, app","App Reliability & Bugs, Mobile Banking Features",Dashen Bank,1
546df11c-e603-4f04-963e-ae1cd2be9561,it's always crushing,crush,General Feedback,Bank of Abyssinia,1
8382e883-613c-4404-85ca-4d5179345d19,it's good,good,General Feedback,Commercial Bank of Ethiopia,5
32133348-ecd7-47e0-9e98-7f1702419599,best of best,"good good, good",General Feedback,Bank of Abyssinia,5
a5ce6f6b-2390-45f6-9551-205818e01125,will good updating,"good update, update, good",General Feedback,Commercial Bank of Ethiopia,5
5073e673-94ef-4146-ac02-8c91903f41ab,"z, mkt 8 r",,General Feedback,Commercial Bank of Ethiopia,1
4048acf3-a39c-4fa6-9adc-dc9d550bac84,it's game changing in financial system,"game change, change, financial, game",App Reliability & Bugs,Commercial Bank of Ethiopia,4
b9ce0e59-87ab-48e8-ba48-6774beac5430,best app i ever seen,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
d5e8cf6e-d5bc-4a04-960f-db0ba7e47c78,good,good,General Feedback,Commercial Bank of Ethiopia,5
a4f5a5bb-070d-46cd-a095-44307d215fb4,password,password,Account Access Issues,Commercial Bank of Ethiopia,4
9a23c1f5-b873-4b23-99af-9e04bc6d82a0,good,good,General Feedback,Commercial Bank of Ethiopia,5
bffd6050-4f53-4ce4-90d4-614ddb4f2d59,good apps,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
5bdca892-8530-4730-aaae-f11feaa20925,ali urgesa11,,General Feedback,Commercial Bank of Ethiopia,3
5a8105d2-37c0-4b90-b775-70929dbcd793,exceptional application from others bank,"application bank, exceptional, application, bank",Mobile Banking Features,Commercial Bank of Ethiopia,5
defda1bc-55e3-47de-9962-0e3ca63aa416,really good app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
0e751657-b2ec-43f8-92cb-c39991b58b72,good,good,General Feedback,Commercial Bank of Ethiopia,5
9c02c8ba-3634-4363-b888-e60ce895ba7a,"it is very nice. but i have a serious suggestion when you send to other cbe birr customer, it does not show the name of the recipient befor it actually send the money. please improve this","send, suggestion, cbe birr, recipient, actually, birr, send money, improve, customer, cbe",Customer Support,Commercial Bank of Ethiopia,4
eccbcf2d-2f20-4200-913a-979fe6bc8a86,good,good,General Feedback,Commercial Bank of Ethiopia,5
71b44fde-a457-4a5d-bd21-cee994689ee2,nice and best,"nice, good",General Feedback,Dashen Bank,5
8aa39394-5499-421c-b9a8-5f31d2890271,smart bank cbe,"smart, cbe, bank",General Feedback,Commercial Bank of Ethiopia,5
78a694a1-8f38-4796-a4fc-0310a8c0a031,it is the best,good,General Feedback,Dashen Bank,5
295d2079-821b-4b20-aaf4-736ba7cb2677,very good,good,General Feedback,Dashen Bank,1
8b37e090-01ff-4f7c-bfdc-3e781996d2a9,poor,poor,General Feedback,Bank of Abyssinia,5
da8f72ca-3f4b-41f6-937e-c626b8240c8b,alhamdulilah,,General Feedback,Bank of Abyssinia,5
9af535dc-d362-49d3-8ece-90d66fd2f879,mamma husen,husen,General Feedback,Commercial Bank of Ethiopia,2
4eedb003-2dca-4470-a9d0-c2b6c3ec41ea,3 stars because i can't see all my transaction history apart from the recents and a refresh button has been removed from the recents activity. the app should allow clients to view all of the transactions not just recents.,"recent, transaction, client, view, activity, refresh, remove, button, transaction history, app allow","Transaction Performance, User Interface & Experience, Mobile Banking Features",Commercial Bank of Ethiopia,3
9a3f4238-e04d-480b-861b-6fe0135ac487,providing very secure service.,"provide, secure, service","Customer Support, Security & Privacy",Commercial Bank of Ethiopia,5
4bd8a096-f82b-40f3-a828-b096eb830a97,best,,General Feedback,Commercial Bank of Ethiopia,5
23c7bd6b-c237-4581-92c8-15fcf14cbf16,riyad mohammed abaoli 92 527 2567,mohammed,General Feedback,Commercial Bank of Ethiopia,5
cf44dcab-2f7d-45a0-a1d5-9d9dd85121aa,it doesn't show bank statement and no options to see transactions for the past months.,"past, statement, month, option, transaction, bank",Transaction Performance,Commercial Bank of Ethiopia,2
e1c41e8d-925e-450d-ab6b-ce7e90b6469d,good,good,General Feedback,Commercial Bank of Ethiopia,5
d7494a76-5d42-4cca-89e1-5df4f3989e47,apk apkwun,apk,General Feedback,Commercial Bank of Ethiopia,1
62ca961e-d859-4ede-ac8d-8baab9f8af87,good,good,General Feedback,Commercial Bank of Ethiopia,5
86f17281-1a7a-4ae7-be9f-c2130ab31b88,it doesn't let me open my account,"open account, let, open, account",Account Access Issues,Dashen Bank,1
e20159de-996c-4fc5-9474-e63518140932,meseret birara,,General Feedback,Dashen Bank,5
19d9e046-0f7a-457c-9cff-1ef73b1f7d13,mehommd nuri,,General Feedback,Commercial Bank of Ethiopia,5
f4dcd64a-ea98-4983-94de-cca8b9edc4d1,opne,,General Feedback,Commercial Bank of Ethiopia,5
95c8c18c-f4aa-456a-87d7-4a71e40ebf3c,mahamad usman,,General Feedback,Commercial Bank of Ethiopia,5
1b751e18-ceb3-44fd-8659-acb07aab10b9,erako,,General Feedback,Commercial Bank of Ethiopia,5
0a77398d-ebbd-43f8-a928-1de26be137d5,good,good,General Feedback,Commercial Bank of Ethiopia,5
8921bc6d-74d6-4680-a63e-e57e70ea4b68,best application,"good application, application, good",Mobile Banking Features,Dashen Bank,5
349736cb-a766-4978-8add-8c915a05be3a,10 years ago,"10, ago, year",General Feedback,Commercial Bank of Ethiopia,4
cecede31-b593-4107-a76b-54a40476f863,berhan deriba wami,,General Feedback,Commercial Bank of Ethiopia,4
2915c398-4205-4f4e-ae06-3e25d24b089b,very slow,slow,Transaction Performance,Commercial Bank of Ethiopia,1
21d5cd5a-a147-4925-905d-5e90558b103e,it's good app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
ef72e904-1f23-4477-82da-f84bda533d9a,best app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,4
7426cf04-4823-4217-9cb9-1ba06be0f137,easy,easy,User Interface & Experience,Dashen Bank,5
426a91e8-fb8b-446e-a47a-32d4c74003fb,asefa obsa,,General Feedback,Commercial Bank of Ethiopia,5
32334fdd-91e8-4308-a104-bd3291119b05,dashen superapp is the worst app for me because it consistently fails during transfers when i try to send money the transaction freezes for extended periods sometimes a full day and often two or three days or more crucially the funds are neither delivered to the recipient nor immediately refunded to my account which is incredibly frustrating and makes me feel like i've lost my money the app urgently needs a technical update to ensure transactions process smoothly and reliably,"day, money, transaction, reliably, period, transaction process, consistently, money app, technical, money transaction","Transaction Performance, App Reliability & Bugs, Fees & Charges",Dashen Bank,1
598f9bab-e0ec-49fe-b694-aeba6a24b04a,applied,,Mobile Banking Features,Commercial Bank of Ethiopia,1
a9c3fc33-c501-4013-8572-33b72111f679,still not perfect like before,"perfect, like",General Feedback,Commercial Bank of Ethiopia,1
9a08e3e2-01d2-483b-8beb-691d875a45e9,best,,General Feedback,Commercial Bank of Ethiopia,5
93fb8392-2f3c-437e-aa58-3b0b34a99b01,this app dash board is disturbing me it is not showing me traxation and my balance while displaying others option on dashboard i think it is a risk full app,"dash, display, dashboard, think, balance, option, app","User Interface & Experience, Mobile Banking Features, Fees & Charges",Commercial Bank of Ethiopia,1
b6b20563-1305-4c44-90f4-a5b726bc9c61,"suddenly the cbe application i was using stopped working and called callcenter, i was told it's because it expired and i should vist any branch to fix it. so i went to cbe silassie branch.after filling a form they gave me, i sat down and waited until they finish fixing 2 customer's case who arrived before me. but then when it was my turn ppl who came after me with same mobile banking and even atm card cases were finishing up and leaving i had to get back to my work so i left.with no service.why?","finish, branch, cbe, fix, form, come mobile banking, come mobile, suddenly, atm card, arrive","Customer Support, Mobile Banking Features, Transaction Performance",Commercial Bank of Ethiopia,1
a83bb204-ff79-401f-afee-6490508d3d3a,gooof,,General Feedback,Commercial Bank of Ethiopia,5
0d6f2b91-6c64-4226-9260-0a13a22ab3bd,its easy to use and more secured than the previous one. i love it and appreciate commercial bank of ethiopia for every time update.,"secured, time update, previous, commercial bank ethiopia, commercial bank, commercial, appreciate, bank ethiopia, easy use, ethiopia","Transaction Performance, User Interface & Experience, App Reliability & Bugs",Commercial Bank of Ethiopia,5
d38d8b3c-ea51-4a79-8300-450d0270fb3d,"it's not work correctly when it's needed sometimes, but it works sometimes though","work correctly, correctly, work, need",Transaction Performance,Commercial Bank of Ethiopia,2
3941e3dd-e3b1-4d8b-93cd-816ce3e3b0b4,good,good,General Feedback,Commercial Bank of Ethiopia,5
d81ca31a-2ecd-4f0a-aab7-0a6f02da0696,hussen hassen umer,,General Feedback,Bank of Abyssinia,5
6725eae9-b141-4a7c-abcd-90125d0fa3bd,"the app is not suitable and lacks a good ui design. as a large bank, you must update your app with a professional ui that is fast and appropriate.","ui, ui design, good ui, app suitable, app professional, suitable, appropriate, professional, lack, update app","User Interface & Experience, Customer Support, App Reliability & Bugs",Bank of Abyssinia,2
a25928af-597f-4962-98d3-a9bbff522dcb,best app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
cdc789cd-c2e6-415e-906f-0bde3fa850b1,an exceptional banking app.,"exceptional, banking app, banking, app",Mobile Banking Features,Bank of Abyssinia,5
c50f1ce4-5aad-46a1-8e43-eb2ac3ea39fd,cbe no.1,cbe,General Feedback,Commercial Bank of Ethiopia,5
4d5e0051-01e0-40d6-b338-8de3c99bb424,good,good,General Feedback,Commercial Bank of Ethiopia,5
703f1558-8575-4a75-be24-11d43573ba4c,good,good,General Feedback,Commercial Bank of Ethiopia,5
33904fae-7879-41ca-be3c-4404345cece6,abdrug bentahuuuu,,General Feedback,Dashen Bank,3
4fe8694d-eb8f-4959-b2e8-f4501b5b961f,best,,General Feedback,Commercial Bank of Ethiopia,5
1776b9e9-95d8-4811-bb94-61d28a7c19d1,try to easy network,"network, try, easy",User Interface & Experience,Bank of Abyssinia,4
b5cdf35c-3557-4d24-b745-5fba84d615d9,i like it,like,General Feedback,Dashen Bank,5
2cc116ae-e341-4066-bfb9-f430f1535601,"it says ""ti is work any more in your device"" what can i do??","work device, device, say, work",General Feedback,Commercial Bank of Ethiopia,1
ac209bf8-4257-405d-877e-aa90875c00a7,blah blah blah,,General Feedback,Commercial Bank of Ethiopia,5
dd62498b-d256-495f-8251-683626113991,it is excellent april jest continue more abeaten.....,"continue, excellent",Customer Support,Dashen Bank,4
67398692-d12e-4229-9f88-67f25f1a7336,the app has a nice design and useful features like balance check and transfers but it s unstable and often fails to connect it also forces users to turn off developer options which is unnecessary other banking apps work fine without that many people use developer mode for normal reasons please fix performance issues remove this restriction and add biometric login for better security and convenience,"developer, work fine, force user turn, user turn, like balance, like balance check, use developer, force user, unnecessary, fail connect","App Reliability & Bugs, Mobile Banking Features, Account Access Issues",Commercial Bank of Ethiopia,2
c9162816-c2cd-478c-ab34-9569f63d3711,the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,"stupid, bad bank, accept, sim, slow, bad, bank",Transaction Performance,Bank of Abyssinia,1
c5821075-ea3f-4428-ae01-f95e8367dc70,good app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,4
b1bb3882-599d-4cf4-96bc-8835454ff207,useful,useful,General Feedback,Commercial Bank of Ethiopia,5
29295b2c-ebe8-4dfe-9cd3-c3a5806b810b,good for mb appliciation,"good mb, mb, good",Mobile Banking Features,Bank of Abyssinia,5
3dc9000e-9725-4423-9a14-6cbb88462843,super fast app,"super fast, fast app, super, fast, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
e1d422df-940c-4d01-ad57-d42f3cd1a650,good,good,General Feedback,Dashen Bank,4
56c5835a-b561-4f8c-ab37-6330ca97faea,good job,"good job, job, good",General Feedback,Commercial Bank of Ethiopia,5
3324d177-625e-4dad-9dc7-967ca38dcbd6,ampsa,,General Feedback,Commercial Bank of Ethiopia,1
df5cd433-7f0e-4e13-ae07-4200db1965c0,its good,good,General Feedback,Bank of Abyssinia,5
9917233c-933c-444f-b986-e97d3fe0f682,the worst app in my financial experience.,"financial, bad app, experience, bad, app",Mobile Banking Features,Bank of Abyssinia,1
5cf2f96d-65d1-4c59-bc53-9ba932c4c57b,"the ui is impressive, but adding an atm withdrawal feature for cardless cash access would enhance functionality. this may require updates to the atm system as well. please consider this, dev team.","atm, require update, cash, team, dev, enhance, functionality, consider, require, impressive","Mobile Banking Features, Account Access Issues, User Interface & Experience",Dashen Bank,4
f7a77123-8426-440e-afa9-d3e7a0bcc8fd,convinent,convinent,General Feedback,Dashen Bank,5
6606f3a3-dbc9-4032-a905-37c737501776,the best bank in,"good bank, bank, good",General Feedback,Bank of Abyssinia,5
d95fd5b5-8b53-445a-9e31-d79f60aa65d5,nice,nice,General Feedback,Commercial Bank of Ethiopia,4
8de78143-c7c6-4f2a-95dc-a7cfde43d506,"not good, not bad!","bad, good",General Feedback,Commercial Bank of Ethiopia,3
5f41b0ec-1dd2-4ca7-b339-02827ac8666e,very good,good,General Feedback,Commercial Bank of Ethiopia,5
b9b28cc3-4563-4f09-938c-b1adcc27bbf3,telebirr remittance,telebirr,General Feedback,Bank of Abyssinia,5
ef786a30-7bc0-4a73-a7df-a3a545c7f665,mite,,General Feedback,Commercial Bank of Ethiopia,5
b3efa927-2c89-48de-8292-19e0e6a68ec3,useful,useful,General Feedback,Commercial Bank of Ethiopia,5
01989925-f978-4d2c-91c6-ebd374cd2a1a,attractive,attractive,General Feedback,Commercial Bank of Ethiopia,5
5c031dab-9c2f-4e80-ba06-5e49ae4a9821,i would like to suggest you improve the time out as it takes the money and doesn't return it back until the next day.,"improve, day, money, like, time",Transaction Performance,Commercial Bank of Ethiopia,3
4553e023-8faa-4e78-a30f-8dcdca419ec5,the best apps,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
49288360-34e9-43f0-be9c-c2480f4dc9ac,galaxy a10s,galaxy,General Feedback,Commercial Bank of Ethiopia,3
a0070771-ae98-4f0c-8846-090f2357281f,laga bari biranch,,App Reliability & Bugs,Commercial Bank of Ethiopia,5
4422aa17-0e87-4a90-8388-5065e2b37503,arif app new,"app new, new, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
1f73f73b-a5e4-4114-a45d-992a360ebb87,very very lazy app,"lazy, app",Mobile Banking Features,Bank of Abyssinia,1
a47dd458-e3b5-4df5-b205-e9b3499a11cb,good,good,General Feedback,Commercial Bank of Ethiopia,5
ef880514-7bf7-4b43-8dd1-0ca8f32d2012,active and granted system,active,General Feedback,Commercial Bank of Ethiopia,5
575075bc-9c06-41d4-901f-cda4028e0dc7,fast app,"fast app, fast, app",Mobile Banking Features,Commercial Bank of Ethiopia,4
3a4607e5-2215-468f-afd4-75723ef0e40a,cool,cool,General Feedback,Commercial Bank of Ethiopia,5
f787c8fe-c207-4c5a-8156-e8cfa0f6652d,kiyaa makonn,,General Feedback,Bank of Abyssinia,5
74f35e55-6ee7-4d01-bc8a-e5b3c92a6b70,"super up is the ultimate digital banking app, living up to its name with speed, efficiency, and innovation. designed for a seamless experience, it offers lightning-fast transactions, top-tier security, and effortless financial management. with super up, banking has never been this smooth, smart, and super!","super, management, lightning fast, seamless experience, lightning, efficiency, design seamless experience, design seamless, banking, ultimate","Transaction Performance, Mobile Banking Features, Account Access Issues",Dashen Bank,5
8733a99d-1c50-4428-a170-6d4c3b2e18d3,good i love it keep it up but if we had a new update that will be fire soo good,"soo, love new, new update, new, good, love, update",App Reliability & Bugs,Commercial Bank of Ethiopia,5
ee043207-5d2f-45ce-9f03-06d35d585e8b,best,,General Feedback,Commercial Bank of Ethiopia,5
7390e5aa-2f26-4ef8-aaec-ad6c80e8fc8e,good,good,General Feedback,Commercial Bank of Ethiopia,5
e7f8cad9-e352-4406-8ff1-799a8cdee3ef,strong,strong,General Feedback,Commercial Bank of Ethiopia,5
3910dba1-f9d9-4ed9-831f-ed8c179dbfe1,good app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
426191d1-9b6d-4582-aeae-55633c041d3e,this app can't open? what is problem? please solve my problem?,"problem, solve problem, app open, solve, open, app","App Reliability & Bugs, Mobile Banking Features",Bank of Abyssinia,1
c3145a5d-590e-4a19-912a-5dd5a269933b,abebaw zenebe,,General Feedback,Commercial Bank of Ethiopia,5
5b430dc9-06e5-4015-a4cb-7c671ff8ae9c,this app has replaced several others for me. it has everything i need in one place.,"need place, place, need, app",Mobile Banking Features,Dashen Bank,5
9dd2a5b8-d258-4f07-b8ef-c95c4d1e3a23,astonishing interface with ease of access and complete performance,"complete, performance, interface, access","Account Access Issues, Transaction Performance, User Interface & Experience",Dashen Bank,5
db4710e2-0fb3-459c-a3a5-69445d4cb270,"this app makes my day-to-day payments so easy. everything works perfectly, and it saves me a lot of time.","day, save lot time, save lot, lot time, perfectly, day day, work perfectly, app make, save, lot","Transaction Performance, User Interface & Experience, Mobile Banking Features",Dashen Bank,5
9f1611c8-4469-40f3-9b6e-2736c5c13f4e,i appreciate that this app allowed me to access multiple services in one centralized place thank you dashen bank,"multiple service, thank dashen bank, thank dashen, app allow, multiple, appreciate, allow, place, access, thank","Account Access Issues, Customer Support, Mobile Banking Features",Dashen Bank,5
be6dc291-6fb0-427b-8553-d735553e3313,"a true banking super app! the dashen super app combines great design, security, and an impressive range of features. highly recommended for anyone looking for a complete digital banking experience.","super app, super, recommend look, highly recommend look, feature highly, banking, super app dashen, range, true, combine","Mobile Banking Features, Account Access Issues, Transaction Performance",Dashen Bank,5
c68cdc01-a66b-40fe-a6b7-cbb1487156f4,"the design is clean and modern, and everything works smoothly without bugs. i love how reliable the app is it makes banking so convenient.","reliable app, make banking convenient, clean modern, banking convenient, work smoothly, make banking, design clean, smoothly, app make, modern","User Interface & Experience, App Reliability & Bugs, Mobile Banking Features",Dashen Bank,5
593462a4-2b65-4980-a492-9eeef5f116ca,dashen super app is a game- changer with its sleek user- friendly interface lightning- fast responses and seamless navigation make every task a breeze love the organized layout and clear features that save time daily fantastic work highly recommended for effortless banking,"lightning fast, lightning, fast response, sleek, organize, breeze, super app game, save time, app game changer, app game","User Interface & Experience, Customer Support, Mobile Banking Features",Dashen Bank,5
924bdf3b-0b78-4402-9aaf-d1cbc39cc6af,"i kindly request that bank of abyssinia address issues with its mobile app. it is very slow, has numerous problems, and frequently experiences downtime. the user experience is also poor. thank you.","experience, issue mobile, frequently experience, bank abyssinia, kindly, app slow, address, user experience, request, abyssinia","Transaction Performance, App Reliability & Bugs, Mobile Banking Features",Bank of Abyssinia,1
1ee92e14-11e6-4db1-8a6c-a627e42c2089,the app has evolved impressively over time the latest release adds dark and light modes that enhance usability and design it s intuitive modern and clearly built with the user in mind setting a new benchmark for digital banking,"light mode, light, usability, evolve, design intuitive, dark light mode, dark light, set, clearly, dark","User Interface & Experience, Mobile Banking Features, Transaction Performance",Dashen Bank,5
6cbe56f6-0aff-4ee7-a7fe-2c1ccf6244e4,it s impressive how consistently the app is improving i ve been using it for months and they have improved a lot in terms of not only beauty but also performance wise,"improve, consistently, wise, performance, impressive, ve, month, lot, app",Mobile Banking Features,Dashen Bank,5
211b2b4d-826d-4192-9fa8-25d7e38c7666,"dashen superapp just keeps improving. the new theme options are beautiful, and the overall experience is faster and smoother than ever","experience fast, theme, beautiful, overall experience, dashen superapp, superapp, overall, smooth, improve, new",Mobile Banking Features,Dashen Bank,5
90d2468b-101a-4006-ae49-d07185b49594,"finally, banking made simple! everything i need is in one super app. a true game changer for managing my finances on the go.","app true, true, finance, manage, game changer, changer, game, simple, super app, need","User Interface & Experience, App Reliability & Bugs, Mobile Banking Features",Dashen Bank,5
ddeb6fa8-f5c7-46d1-b75d-914ce9f0c460,i ve been using the the app and it s been working really well for my daily transactions good work,"work, good work, daily, ve, app work, transaction, good, app","Transaction Performance, Mobile Banking Features",Dashen Bank,5
5c592442-a2c0-4290-95d8-93a1362b4f10,"i appreciate how secure this app feels. every transaction comes with confirmation, and i always get alerts immediately.","confirmation, immediately, come, feel, appreciate, secure, transaction, app","Transaction Performance, Mobile Banking Features, Security & Privacy",Dashen Bank,5
29976e59-78c6-40e6-bc2a-6ba6e9959a09,i rarely leave reviews but this app truly deserves one it s efficient secure and makes financial tasks effortless definitely a 5- star experience,"task effortless definitely, task effortless, review app, leave review, rarely leave review, rarely leave, rarely, leave review app, financial task, effortless definitely star","Mobile Banking Features, Security & Privacy",Dashen Bank,5
8cd152ac-79ad-4248-8a85-574943011aa6,i love the new dark theme it gives the app modern feel n make it more comfortable to use,"theme, comfortable, love new, dark, modern, feel, new, love, use, app","User Interface & Experience, Mobile Banking Features, Fees & Charges",Dashen Bank,5
9188bb05-84eb-4c73-a234-31c0b5d503b7,"this is amazing app, as it name ,truly supper.","app truly, truly, supper, amazing app, amazing, app",Mobile Banking Features,Dashen Bank,5
0d789c56-bdf8-489e-8f96-c6508734fade,this is one of the most user friendly and impressive apps i have encountered in the banking sector,"impressive app, sector, encounter, impressive, user friendly, friendly, user, banking, app","User Interface & Experience, Customer Support, Mobile Banking Features",Dashen Bank,5
3628b279-490b-4784-a3ce-d776a20e1bd5,the updated design looks amazing i really appreciate being able to switch between dark and light mode it s a small change that makes a big difference,"light mode, light, dark light mode, dark light, dark, look, switch, able, appreciate, mode","App Reliability & Bugs, User Interface & Experience, Mobile Banking Features",Dashen Bank,5
3677b2d7-95ab-4c95-87af-ef1d3edb674e,i have been using this app for months and its easy to use and is user friendly thanks dashen bank.,"use user, app month, thank dashen bank, thank dashen, month, easy use, user friendly, thank, friendly, dashen bank","User Interface & Experience, Customer Support, Mobile Banking Features",Dashen Bank,5
99b53c3c-9074-448a-8dd4-4d0ecf85e835,stunning ui with reliable service!,"stunning, ui, reliable, service","User Interface & Experience, Customer Support, App Reliability & Bugs",Dashen Bank,5
ee7fb8e2-bcde-4ae5-8ac5-49450e57dd5c,better,,General Feedback,Bank of Abyssinia,5
0ed12f63-db54-423b-b9f8-093754cf0d05,niiceh,,General Feedback,Commercial Bank of Ethiopia,5
1702ee84-35c4-40fe-9971-9870d47d21f8,the app is good but their is no dark mode you have to add it,"dark, mode, add, app good, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,3
e90e8464-1394-4ff6-a978-4868c10d4d2a,abdulakim abrahim elemoo,,General Feedback,Commercial Bank of Ethiopia,5
57912538-8398-4446-95f5-85a0c28e7a98,it is the worst app ever istg,"bad app, bad, app",Mobile Banking Features,Dashen Bank,1
163201b7-323d-4462-850b-c8453dfcb4cf,dashen bank super app is incredibly convenient easy to use fast and reliable a great app to manage everything in one place,"incredibly convenient, easy use fast, convenient easy use, convenient easy, use fast, app incredibly, manage, fast reliable, incredibly, great app","User Interface & Experience, App Reliability & Bugs, Mobile Banking Features",Dashen Bank,5
1e3e6da6-3485-42a0-bad9-33ae040acb12,viry good,good,General Feedback,Dashen Bank,5
a2d5bdf0-ff92-408b-be55-a4bfa7b61fbc,i m sorry but it doesn't work for my android it is too slow but other bank are very fast please update,"work android, android, slow, update, fast, work, bank","Transaction Performance, App Reliability & Bugs",Bank of Abyssinia,1
8312e6d0-3b41-4061-b83f-54f6fcb4317a,"the worst app ever,","bad app, bad, app",Mobile Banking Features,Bank of Abyssinia,1
e938df24-05ce-4d22-adcc-ae6d3a74d22a,excellent promotion,"promotion, excellent",Customer Support,Dashen Bank,5
99b90e10-84e8-4a3d-b564-b6b1fc10698e,what your emplyees tell as about the app when they came to our store and what actually the app is different,"actually, tell, different, come, app",Mobile Banking Features,Dashen Bank,1
8e7a821b-fa3e-4d69-aaed-7ef7e4bc9019,very interesting,interesting,Fees & Charges,Dashen Bank,5
3dff5082-039f-40a3-8d75-11dbf6ed6f44,very nise good,"nise, good",General Feedback,Dashen Bank,5
a0165d49-aca9-41e3-929f-ef67fccf3f56,"it's seems to have some improvements, i don't know what's going on with this app sometimes get collapseed. this is not expected from dashen bank, which is amongst from famous and greatest banks.","know app, bank, improvement, expect, know, dashen bank, great, dashen, app","Transaction Performance, Mobile Banking Features",Dashen Bank,1
322b8846-bfa9-46cc-bd78-3764c23d0c37,good,good,General Feedback,Dashen Bank,5
a6910eb7-f2dc-4cdb-badc-65becc5513f1,i love this app b c every option in the app very clear and supportive,"option app, love app, clear, love, option, app","Customer Support, Mobile Banking Features",Commercial Bank of Ethiopia,5
a2b10118-101d-4ee3-ad6f-61980614aa3b,app is too slow not opening fast,"slow open, app slow, open, slow, fast, app","Transaction Performance, Mobile Banking Features",Dashen Bank,1
54ec2a20-6d4c-4934-8f43-95bcbfc419ae,the worst app ever. extremely unreliable. such a shame for a big bank.,"big bank, app extremely, extremely, shame, unreliable, big, bad app, bad, bank, app","App Reliability & Bugs, Mobile Banking Features",Dashen Bank,1
7b443606-b668-42f2-8916-498cededfbce,5 11,11,General Feedback,Commercial Bank of Ethiopia,1
f4d2d316-2fb6-4e53-b3e0-90ccc05938f5,it is a good and clear apps to use,"app use, clear, use, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,4
b5eb945c-5712-48fa-9de9-b1817c6fa1b8,good,good,General Feedback,Commercial Bank of Ethiopia,3
