review_id,review_text,rating,review_date,user_name,thumbs_up,reply_content,bank_code,bank_name,review_version,source,clean_text,text_length,sentiment_score,sentiment_label,keywords,identified_themes,tb_polarity,tb_subjectivity,tb_sentiment,vader_compound,vader_sentiment
190dccba-a7cf-4b2f-9b78-5bf8d3c280ae,amazing,5,2025-05-18,NURI KEDU,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,amazing,7,0.6000000000000001,positive,amazing,Other,0.6000000000000001,0.9,positive,0.5859,positive
a36489c7-0091-4e07-897f-78168bcb64b4,The best app ever in finance sector,5,2025-05-18,Henok Gezmu,0,,DASHEN,Dashen Bank,1.0.16,Google Play,the best app ever in finance sector,35,1.0,positive,"finance sector, finance, app finance, sector, best app, best, app",Other,1.0,0.3,positive,0.6369,positive
8ddf5c9f-f866-4817-ac5e-85c67bfa870e,but not opening on android,4,2025-05-19,Usu Elemo,0,,BOA,Bank of Abyssinia,,Google Play,but not opening on android,26,0.0,neutral,"opening android, opening, android",Other,0.0,0.0,neutral,0.0,neutral
7f8c28d9-8bd2-4bf5-b220-b520301c24c3,its best,5,2025-05-19,Olana Degefa,0,,DASHEN,Dashen Bank,,Google Play,its best,8,1.0,positive,best,Other,1.0,0.3,positive,0.6369,positive
c8a76cee-dbcc-491e-9aa0-0f8fa423ee1a,Nothing is changed in the updated version. You have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,4,2025-05-20,Dereje Assefa,109,,DASHEN,Dashen Bank,1.0.14,Google Play,nothing is changed in the updated version. you have been collecting comments but where is the feed back you improved in this version. superapp is mot functioning today.,168,0.0,neutral,"version, version superapp, today, superapp mot, updated version, version collecting, mot, mot functioning, improved version, functioning today",Other,0.0,0.0,neutral,0.631,positive
2e219268-96fd-400c-8632-0b0d1044f487,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,Natty Solomon,248,,BOA,Bank of Abyssinia,25.05.03,Google Play,"this app is a joke. it crashes more than it works, takes forever to load, and half the features are just decorative at this point. can t log in, can t transfer money, can t even check my balance without it bugging out. to the developer are you actually trying to make this work, or is this some kind of social experiment to test our patience? did you build this in your sleep? because it definitely looks like it. if this is your idea of a functional app, maybe consider a different career path",494,0.1380952380952381,positive,"sleep, money check, trying make, half, features just, work kind, test patience, experiment test, experiment, different career","Transaction Performance, Other",0.1380952380952381,0.40476190476190477,positive,0.7757,positive
e244700c-1210-4280-b60b-b75964c982df,You guys keeps getting worst,1,2025-05-22,amanuel fikiru,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,you guys keeps getting worst,28,-1.0,negative,"keeps getting, guys keeps, getting worst, guys, getting, keeps, worst",Other,-1.0,1.0,negative,-0.6249,negative
bb72bc30-a3bb-468f-ad15-1ca88c7897ae,"The best of best is now arrived **Empowering Your Financial Freedom** ""Experience seamless banking at your fingertips with Dashen Bank. Empowering your financial freedom, anytime, anywhere!"" **Innovation Meets Convenience** ""Dashen Bank Mobile Banking: Where innovation meets convenience. **Secure and Reliable** ""Bank with confidence",5,2025-05-22,Elias Yusuf,3,,DASHEN,Dashen Bank,1.0.16,Google Play,"the best of best is now arrived empowering your financial freedom experience seamless banking at your fingertips with dashen bank. empowering your financial freedom, anytime, anywhere! innovation meets convenience dashen bank mobile banking where innovation meets convenience. secure and reliable bank with confidence",317,0.4166666666666667,positive,"innovation meets, meets convenience, freedom, meets, empowering, empowering financial, financial freedom, innovation, convenience, financial",Other,0.4166666666666667,0.21666666666666665,positive,0.9817,positive
9a583630-4540-44cb-8488-cf58211da392,it is not as good as to the other mobile bank app.,1,2025-05-22,Masresha Letik,1,,DASHEN,Dashen Bank,,Google Play,it is not as good as to the other mobile bank app.,50,0.2875,positive,"mobile bank, good mobile, bank app, mobile, bank, good, app",Other,0.2875,0.48750000000000004,positive,-0.3412,negative
eb8a2948-44de-4f81-ac9f-b73840619f7f,its best,5,2025-05-23,tefera mulu,1,,DASHEN,Dashen Bank,,Google Play,its best,8,1.0,positive,best,Other,1.0,0.3,positive,0.6369,positive
e2c02e65-3be7-46e0-9cbc-7d4295bee6f7,very Nice,5,2025-05-23,Birhanu tasfawu,0,,DASHEN,Dashen Bank,,Google Play,very nice,9,0.78,positive,nice,Other,0.78,1.0,positive,0.4754,positive
76089146-b1c7-47f4-ab9f-44b6a1092225,the app crush frequently,1,2025-05-24,Tewodros Regasa,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,the app crush frequently,24,0.1,neutral,"crush frequently, app crush, crush, frequently, app",Other,0.1,0.3,neutral,-0.1531,negative
512f8c2b-8fac-41cc-978a-b58e39a1ea5c,Good service.,3,2025-05-25,Gizachew Tesfahun,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,good service.,13,0.7,positive,"good service, service, good",Other,0.7,0.6000000000000001,positive,0.4404,positive
37afb22a-56f0-429c-9bab-41e39e524f29,very useful App,1,2025-05-26,Diress Gashaye,0,,DASHEN,Dashen Bank,1.0.16,Google Play,very useful app,15,0.39,positive,"useful app, useful, app",Other,0.39,0.0,positive,0.4927,positive
b2962d2d-86b8-43a5-ab14-d9d37ad03165,"Game changer app! Dashen Bank Super App is fast, secure, and easy to use. The three-click payment makes sending money super quick, and the QR code payment is perfect for cashless shopping. I also love the biometric login and easy airtime and bill payments. Everything I need is in one place. Dashen Bank has really raised the bar for digital banking in Ethiopia. Highly recommended!",5,2025-05-26,Mohammed Asefa,1109,,DASHEN,Dashen Bank,1.0.16,Google Play,"game changer app! dashen bank super app is fast, secure, and easy to use. the three click payment makes sending money super quick, and the qr code payment is perfect for cashless shopping. i also love the biometric login and easy airtime and bill payments. everything i need is in one place. dashen bank has really raised the bar for digital banking in ethiopia. highly recommended!",382,0.2974358974358975,positive,"payment, dashen bank, super, easy, dashen, easy airtime, bar digital, place dashen, cashless shopping, love biometric","Account Access Issues, Transaction Performance, User Interface & Experience",0.2974358974358975,0.5723076923076923,positive,0.979,positive
aa332503-7097-479d-89d9-6b762bb9e814,"Simple, robust features? Yes, please! But the endless loading screen killed the fun—I couldn’t use it for days. Fix the glitch, and I’ll yeet a higher rating!",2,2025-05-26,Abebe Biru,1,,DASHEN,Dashen Bank,,Google Play,"simple, robust features? yes, please! but the endless loading screen killed the fun i couldn t use it for days. fix the glitch, and i ll yeet a higher rating!",158,0.057499999999999996,neutral,"use days, robust features, robust, loading screen, killed fun, higher rating, screen killed, killed, ll yeet, yes endless",Other,0.057499999999999996,0.36142857142857143,neutral,0.2462,positive
4a9c5167-439a-4c99-a6d4-ad143b13bcd8,nice application,5,2025-05-27,Tewodros Tsegayeed,0,,DASHEN,Dashen Bank,1.0.16,Google Play,nice application,16,0.6,positive,"nice application, application, nice",Other,0.6,1.0,positive,0.4215,positive
115f7455-45c0-483c-b690-0e83dada584b,useless app ever loading take long,1,2025-05-27,Limited Access,3,,DASHEN,Dashen Bank,,Google Play,useless app ever loading take long,34,-0.275,negative,"loading long, app loading, useless app, useless, long, loading, app",Other,-0.275,0.30000000000000004,negative,-0.4215,negative
c3f2810d-cf99-4600-90ac-bef47adb9e7a,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,Ethiopia,0,,BOA,Bank of Abyssinia,,Google Play,"this app, for me , is a waste of time. it doesn t work . i can t even long in, and it really piss me off. fix the problem",121,-0.016666666666666663,neutral,"waste time, really piss, time doesn, work long, piss fix, piss, long really, app waste, waste, fix problem",Other,-0.016666666666666663,0.20000000000000004,neutral,-0.8173,negative
be9a4e52-ed77-4953-9e52-17927dd7e138,it too slow,3,2025-05-29,Seble Mekonen,0,,DASHEN,Dashen Bank,,Google Play,it too slow,11,-0.30000000000000004,negative,slow,"Transaction Performance, Other",-0.30000000000000004,0.39999999999999997,negative,0.0,neutral
486d7550-98dd-4b9d-849d-e3f3fbf7c1ed,wow to it saff and this app,5,2025-05-30,Awwol Saanii,0,,DASHEN,Dashen Bank,,Google Play,wow to it saff and this app,27,0.1,neutral,"wow saff, saff, saff app, wow, app",Other,0.1,1.0,neutral,0.5859,positive
caf4a80c-85db-4b49-ab9c-a0b55e152317,Massive upgrade from the Amole app.,5,2025-05-31,Nebiyu Getachew Mamo,0,,DASHEN,Dashen Bank,1.0.16,Google Play,massive upgrade from the amole app.,35,0.0,neutral,"upgrade amole, massive upgrade, massive, amole app, upgrade, amole, app",Other,0.0,1.0,neutral,0.0,neutral
5e6ff839-abc2-4b30-a8b4-e0f331da29d1,this app better than Amole . but the biometric on new update doesn't work,4,2025-05-31,abduljelil alemar,1,,DASHEN,Dashen Bank,1.0.16,Google Play,this app better than amole . but the biometric on new update doesn t work,73,0.3181818181818182,positive,"update doesn, biometric new, better amole, amole biometric, new update, biometric, app better, amole, new, doesn work",Other,0.3181818181818182,0.4772727272727273,positive,0.2382,positive
c25b35d2-35dd-4347-a520-99471d7b1066,very good for this app,5,2025-05-31,Tamiru Mamo,0,,DASHEN,Dashen Bank,1.0.16,Google Play,very good for this app,22,0.9099999999999999,positive,"good app, good, app",Other,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
2ca9480b-ff5f-4b59-952c-5921db83dab2,this is worest app 24/7 loading,1,2025-06-01,Ahadu tech,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,this is worest app 24 7 loading,31,0.0,neutral,"app 24, 24 loading, 24, worest app, worest, loading, app",Other,0.0,0.0,neutral,0.0,neutral
d9172c66-a605-4626-acc6-e1dbca0685cd,BoA system is confartable,5,2025-06-01,Mansour Abdulkadir,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,boa system is confartable,25,0.0,neutral,"confartable, boa confartable, boa",Other,0.0,0.0,neutral,0.0,neutral
d7f07898-4ba1-47b4-9e8c-a3cc10b1bf0f,BoA Mobile good bank,5,2025-06-02,Mahamed Abdulahi,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,boa mobile good bank,20,0.7,positive,"mobile good, good bank, boa mobile, boa, mobile, bank, good",Other,0.7,0.6000000000000001,positive,0.4404,positive
3559b91c-fad9-4032-bebe-cf99974b9628,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,Robel Alebachew,25,,BOA,Bank of Abyssinia,,Google Play,"hello, i m facing a problem with the boa mobile app. every time i enter my phone number and password, the app crashes and shows an error that says boamobile closed because this app has a bug. i tried updating, reinstalling, and clearing cache, but nothing worked. please fix this bug in the next update. i really need access to my account. thank you.",350,0.03333333333333333,neutral,"bug, number password, shows error, bug update, time enter, tried updating, cache worked, enter phone, clearing, hello facing",Other,0.03333333333333333,0.10000000000000002,neutral,-0.1884,negative
10e85f30-540d-4810-ba89-85a7e004480b,exceptional,5,2025-06-03,Haymanot Anberber,0,,BOA,Bank of Abyssinia,,Google Play,exceptional,11,0.6666666666666666,positive,exceptional,Other,0.6666666666666666,1.0,positive,0.0,neutral
937102c6-ae88-419c-994b-80e520faacb8,it's not working,3,2025-06-05,Phillmon Haftom,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,it s not working,16,0.0,neutral,working,Other,0.0,0.0,neutral,0.0,neutral
6ab16d21-d2c8-4235-9c48-ff713bfde731,I like this mobile banking app very much. Overall user interface and navigation is awesome. But it lacks instant response when someone deposit or withdraw money.,2,2025-06-07,Adonijah,9,,DASHEN,Dashen Bank,1.0.16,Google Play,i like this mobile banking app very much. overall user interface and navigation is awesome. but it lacks instant response when someone deposit or withdraw money.,161,0.3333333333333333,positive,"navigation awesome, like mobile, overall user, response deposit, lacks instant, interface navigation, instant response, deposit withdraw, awesome lacks, app overall","User Interface & Experience, Customer Support",0.3333333333333333,0.5555555555555555,positive,0.5106,positive
a16adc73-80b5-48f5-bf4e-09c6272507b2,very good .,5,2025-06-09,abdu MOHAMMED,0,,DASHEN,Dashen Bank,1.0.16,Google Play,very good .,11,0.9099999999999999,positive,good,Other,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
6ec1267b-af3c-4d2b-8715-181e7f4c6282,the worst app humans ever created,1,2025-06-09,Amistad Civil,0,,BOA,Bank of Abyssinia,,Google Play,the worst app humans ever created,33,-1.0,negative,"humans created, humans, created, app humans, worst app, worst, app",Other,-1.0,1.0,negative,-0.4767,negative
d3dad0ad-6501-4d03-b2cf-2bd06fadb41a,very simple and user friendly app Thank you Dashen Bank,5,2025-06-12,Andu Tube (andi),3,,DASHEN,Dashen Bank,1.0.16,Google Play,very simple and user friendly app thank you dashen bank,55,0.1875,positive,"simple user, app thank, friendly app, thank dashen, user friendly, simple, thank, friendly, user, dashen bank",Other,0.1875,0.48214285714285715,positive,0.6908,positive
45d80ec5-3db4-4b45-af64-095a9fd0c355,best financial app.,5,2025-06-12,SELAM MESGANAW,1,,BOA,Bank of Abyssinia,25.05.03,Google Play,best financial app.,19,0.5,positive,"best financial, financial app, financial, best, app",Other,0.5,0.15,positive,0.6369,positive
01f2460e-00ec-4071-910a-31ff89aac75f,Good job!,5,2025-06-13,Yeshiwas Gelagay,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,good job!,9,0.875,positive,"good job, job, good",Other,0.875,0.6000000000000001,positive,0.4926,positive
8884bd0e-7d44-4531-9bd2-9bae7286daa8,Dashen Bank My Choice🇪🇹✌️💫,4,2025-06-13,Yohanis Belete Yohanis Belete,0,,DASHEN,Dashen Bank,1.0.16,Google Play,dashen bank my choice,21,0.0,neutral,"bank choice, choice, dashen bank, dashen, bank",Other,0.0,0.0,neutral,0.0,neutral
69e4a894-f54e-445c-bea3-815aee1e13b6,incredible,5,2025-06-14,Shamsedin Kedir,0,,DASHEN,Dashen Bank,,Google Play,incredible,10,0.9,positive,incredible,Other,0.9,0.9,positive,0.0,neutral
6eede71d-d47c-4b19-8059-67f8de75da64,"It's an amazing application to use bank transactions in Ethiopia and it's so friendly btw, but need to ck that account link when we lost our mobile it's ver difficult to link up for the next one pls ck",5,2025-06-14,Emilia Dereje,7,,DASHEN,Dashen Bank,1.0.16,Google Play,"it s an amazing application to use bank transactions in ethiopia and it s so friendly btw, but need to ck that account link when we lost our mobile it s ver difficult to link up for the next one pls ck",201,0.11875000000000002,positive,"ck, link, ver difficult, ver, lost mobile, btw need, pls ck, btw, bank transactions, application use","Account Access Issues, Other",0.11875000000000002,0.6,positive,-0.2003,negative
17d69fec-869c-4b31-8c50-2b1be45bc87f,perfect,4,2025-06-14,Tor koang Kuon,0,,DASHEN,Dashen Bank,1.0.16,Google Play,perfect,7,1.0,positive,perfect,Other,1.0,1.0,positive,0.5719,positive
d681817c-c55c-498e-b918-531e5633a32c,nice app but transaction limet not enough,5,2025-06-17,Johw Yenatu,0,,DASHEN,Dashen Bank,,Google Play,nice app but transaction limet not enough,41,0.3,positive,"limet, transaction limet, app transaction, transaction, nice app, nice, app",Other,0.3,0.75,positive,0.2263,positive
effbeeb2-b89d-43e6-96b0-8e1a78c1175a,its very bad app its very slow,1,2025-06-17,zelalem fisha,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,its very bad app its very slow,30,-0.6499999999999999,negative,"app slow, bad app, bad, slow, app","Transaction Performance, Other",-0.6499999999999999,0.6933333333333334,negative,-0.5849,negative
1e00ecba-4f0d-496c-98f2-5b356f05f356,"I would be happy if I got a withdraw system in the application. Otherwise, everything is fine for me",4,2025-06-18,Fentahun Abebaw,0,,DASHEN,Dashen Bank,1.0.16,Google Play,"i would be happy if i got a withdraw system in the application. otherwise, everything is fine for me",100,0.6083333333333334,positive,"withdraw application, happy got, got withdraw, application fine, got, fine, withdraw, happy, application",Other,0.6083333333333334,0.75,positive,0.6705,positive
2da4265c-ec1c-4460-a1d2-5e23b5539034,Excellent application,5,2025-06-18,Fentaw Kefyalew,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,excellent application,21,1.0,positive,"excellent application, excellent, application",Other,1.0,1.0,positive,0.5719,positive
e4976dd0-7be3-4353-b6bd-5df3eb322f61,app doesn't start,1,2025-06-21,Amanuel,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,app doesn t start,17,0.0,neutral,"doesn start, start, app doesn, doesn, app",Other,0.0,0.0,neutral,0.0,neutral
f8b0d764-37b1-475e-bcda-03bd153eb20b,it's nice to use.,5,2025-06-21,Rahel Tadessr,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,it s nice to use.,17,0.6,positive,"nice use, nice, use",Other,0.6,1.0,positive,0.4215,positive
b873c393-1bbb-4f8d-a640-d8434841943d,fantastic,5,2025-06-22,Addisababa Badminton,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,fantastic,9,0.4,positive,fantastic,Other,0.4,0.9,positive,0.5574,positive
e5b31222-e583-4bf1-8079-67cf753b0504,nice app but limit up to max 600000,5,2025-06-24,Abera Seifu,0,,DASHEN,Dashen Bank,,Google Play,nice app but limit up to max 600000,35,0.6,positive,"max 600000, max, limit max, app limit, 600000, limit, nice app, nice, app",Other,0.6,1.0,positive,0.2263,positive
8b9c0316-a505-4e36-b2c3-844d7b9d209d,"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",1,2025-06-24,Mu Kee,4,,BOA,Bank of Abyssinia,25.05.03,Google Play,very uninterested it s not working when the developer mode on i haven t off the developer options i preferred to uninstall your app .....,137,0.2,positive,"developer, preferred uninstall, preferred, uninstall app, uninstall, options preferred, uninterested working, uninterested, mode haven, working developer",Other,0.2,0.3,positive,0.0,neutral
6c3fd32c-9684-43bd-b270-c31094d7999a,Ethiopian amazing`s Dashen Bank🤝👌,3,2025-06-25,Amir osman,0,,DASHEN,Dashen Bank,,Google Play,ethiopian amazing s dashen bank,31,0.6000000000000001,positive,"ethiopian amazing, amazing dashen, ethiopian, dashen bank, amazing, dashen, bank",Other,0.6000000000000001,0.9,positive,0.5859,positive
f8147000-27b4-418b-af0c-49cd8e39e40e,"It's an unpredictable app, I can't make transactions, and now I can't even get the OTP! So it's going from bad to worse! Thank goodness the Amole Dashen app still exists.",1,2025-06-25,Arrigo Sdogati,6,,DASHEN,Dashen Bank,1.0.16,Google Play,"it s an unpredictable app, i can t make transactions, and now i can t even get the otp! so it s going from bad to worse! thank goodness the amole dashen app still exists.",170,-0.4694444444444444,negative,"unpredictable app, unpredictable, make transactions, thank goodness, otp going, transactions otp, worse thank, goodness amole, goodness, going bad",Other,-0.4694444444444444,0.7555555555555555,negative,-0.3987,negative
84ef704f-9293-4fcb-a0fc-8a8dafd2d9ed,good App fore me,5,2025-06-25,Habtamu Tenahun,0,,BOA,Bank of Abyssinia,,Google Play,good app fore me,16,0.7,positive,"fore, app fore, good app, good, app",Other,0.7,0.6000000000000001,positive,0.4404,positive
f27a8118-3cab-43a4-a0c4-8d6e235d05cf,amazing Banks App👌👌,3,2025-06-25,Amir osman,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,amazing banks app,17,0.6000000000000001,positive,"amazing banks, banks app, banks, amazing, app",Other,0.6000000000000001,0.9,positive,0.5859,positive
49a94407-511c-4ae6-9446-d027a00f5e8a,"worst app ever and by any chance your account is deactivated, you are doomed",1,2025-06-27,Michael Fittiwy,1,,DASHEN,Dashen Bank,1.0.16,Google Play,"worst app ever and by any chance your account is deactivated, you are doomed",76,-1.0,negative,"doomed, deactivated doomed, deactivated, chance account, chance, app chance, account deactivated, worst app, account, worst","Account Access Issues, Other",-1.0,1.0,negative,-0.8074,negative
7213dbd5-f192-45fd-96d1-3fc1db24759c,"The worst MBA I have experienced, The app crush frequently and they take to long to fix the problem even more than a week.",1,2025-06-27,Natnail Getachew,6,,BOA,Bank of Abyssinia,25.05.03,Google Play,"the worst mba i have experienced, the app crush frequently and they take to long to fix the problem even more than a week.",122,0.07,neutral,"worst mba, problem week, mba experienced, mba, frequently long, experienced app, long fix, crush frequently, app crush, week",Other,0.07,0.6199999999999999,neutral,-0.8126,negative
bc906d9b-9f75-4dae-a5bf-c5e2a17e8a6e,alway slow loading,1,2025-06-30,wondwossen legesse,0,,DASHEN,Dashen Bank,1.0.16,Google Play,alway slow loading,18,-0.30000000000000004,negative,"slow loading, alway slow, alway, loading, slow","Transaction Performance, Other",-0.30000000000000004,0.39999999999999997,negative,0.0,neutral
d713bd24-8fc6-48e4-ad53-aeafeda8babc,Easy and very nice app to load more than the previouse but in recent time some loading problem detected.,5,2025-07-01,Hadush Berhe,188,,BOA,Bank of Abyssinia,25.05.03,Google Play,easy and very nice app to load more than the previouse but in recent time some loading problem detected.,104,0.42833333333333334,positive,"previouse recent, time loading, previouse, problem detected, load previouse, recent time, loading problem, easy nice, detected, app load","User Interface & Experience, Other",0.42833333333333334,0.6458333333333334,positive,-0.1415,negative
e57361d3-fa19-484c-869e-02d738a5280b,best app with best bank,5,2025-07-02,Adis Teshome,0,,DASHEN,Dashen Bank,1.0.16,Google Play,best app with best bank,23,1.0,positive,"best, app best, best bank, best app, bank, app",Other,1.0,0.3,positive,0.8555,positive
31a7cae7-e838-4e64-bd2d-aeca8ff27d38,Cannot list the number of bugs with this pile of human waste. The absolute worst banking app I have ever used. 50 steps backwards. DO NOT RECOMMEND.,1,2025-07-02,Mahrus Anwar,8,,DASHEN,Dashen Bank,1.0.14,Google Play,cannot list the number of bugs with this pile of human waste. the absolute worst banking app i have ever used. 50 steps backwards. do not recommend.,148,-0.25,negative,"steps backwards, steps, used 50, waste absolute, list number, number bugs, pile human, pile, human waste, bugs pile",Other,-0.25,0.5,negative,-0.8493,negative
95520951-566d-4ddb-bf19-a9ecf5b6e35a,"The App is nice and easy to use but after some time it crushed and said ""Error check your device connectivity"" please fix it",3,2025-07-02,Iron Lady,25,,BOA,Bank of Abyssinia,25.05.03,Google Play,the app is nice and easy to use but after some time it crushed and said error check your device connectivity please fix it,122,0.31111111111111106,positive,"time crushed, said error, error check, device connectivity, crushed said, connectivity fix, connectivity, check device, nice easy, use time","User Interface & Experience, Other",0.31111111111111106,0.6444444444444445,positive,-0.3506,negative
5caae1bf-1a44-4370-8c45-19b8c0481d65,it sucks as hell. it crashes most of the time and takes a long time to load .,1,2025-07-03,Elvis Rukerandanga,3,,BOA,Bank of Abyssinia,25.05.03,Google Play,it sucks as hell. it crashes most of the time and takes a long time to load .,77,0.05000000000000001,neutral,"time, time load, sucks hell, sucks, hell crashes, hell, time takes, takes long, crashes time, long time",Other,0.05000000000000001,0.4000000000000001,neutral,-0.7964,negative
285a819d-f45f-4f6f-a280-23588282f8b0,awasome app go a head,5,2025-07-04,Minayehu,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,awasome app go a head,21,0.0,neutral,"awasome app, awasome, app head, head, app",Other,0.0,0.0,neutral,0.0,neutral
4d8220eb-b875-46f6-9012-5e914943630e,Best app,5,2025-07-08,Kumee Mohammaad,0,,BOA,Bank of Abyssinia,,Google Play,best app,8,1.0,positive,"best app, best, app",Other,1.0,0.3,positive,0.6369,positive
732c15a8-5b37-4e93-a446-42689b1604f5,I am entreated app.,5,2025-07-09,Amsale Eguale,0,,DASHEN,Dashen Bank,1.0.16,Google Play,i am entreated app.,19,0.0,neutral,"entreated app, entreated, app",Other,0.0,0.0,neutral,0.0,neutral
0e72c0f5-39bf-4036-932c-09f660b5ae14,very nice app,4,2025-07-11,anderson gabre,0,,DASHEN,Dashen Bank,1.0.16,Google Play,very nice app,13,0.78,positive,"nice app, nice, app",Other,0.78,1.0,positive,0.4754,positive
fe2fcc2e-a065-4210-a48b-4ea4e93f383e,This App is Getting worse and worse with every update,2,2025-07-11,Bemnet Teshome,1,,BOA,Bank of Abyssinia,25.05.03,Google Play,this app is getting worse and worse with every update,53,-0.4,negative,"worse, worse worse, worse update, getting worse, app getting, getting, update, app",Other,-0.4,0.6,negative,-0.7351,negative
f2774304-2650-4e10-8854-25fe8d6de09e,not working,1,2025-07-12,My Mobile,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,not working,11,0.0,neutral,working,Other,0.0,0.0,neutral,0.0,neutral
815e6358-3c4f-412a-bcc0-d3cb4c568fa4,"while it's very secure, it is very slower than other mobile banking apps. it is very lazy app!",2,2025-07-12,Samuel,5,,DASHEN,Dashen Bank,1.0.16,Google Play,"while it s very secure, it is very slower than other mobile banking apps. it is very lazy app!",94,0.04718749999999999,neutral,"slower mobile, slower, secure slower, apps lazy, lazy app, lazy, banking apps, secure, apps, mobile banking",Other,0.04718749999999999,0.61375,neutral,-0.1007,negative
92ae7564-4afb-4f5b-8f3c-5c4a2d22ac64,Great application,5,2025-07-12,Mohammed Adem,0,,DASHEN,Dashen Bank,1.0.16,Google Play,great application,17,0.8,positive,"great application, great, application",Other,0.8,0.75,positive,0.6249,positive
203bd4d9-feda-4edd-b09b-40bc36bb84d8,very good compared to Amole!,5,2025-07-13,Aklilu Mesay,0,,DASHEN,Dashen Bank,1.0.16,Google Play,very good compared to amole!,28,1.0,positive,"good compared, compared amole, compared, amole, good",Other,1.0,0.7800000000000001,positive,0.54,positive
0755d1bd-710e-4c3e-aced-9f51a8ef2798,the worst app I have ever seen,1,2025-07-14,Aben Berha,1,,DASHEN,Dashen Bank,1.0.16,Google Play,the worst app i have ever seen,30,-1.0,negative,"app seen, seen, worst app, worst, app",Other,-1.0,1.0,negative,-0.6249,negative
66b8c002-46a8-4d54-aa18-2267d8bcb7fb,excellent,5,2025-07-14,Badeeg Badegarega,0,,BOA,Bank of Abyssinia,,Google Play,excellent,9,1.0,positive,excellent,Other,1.0,1.0,positive,0.5719,positive
fc29df1f-0c69-40d6-a240-5b4e88ad84ae,Great BoA,5,2025-07-14,Fana,0,,BOA,Bank of Abyssinia,,Google Play,great boa,9,0.8,positive,"great boa, boa, great",Other,0.8,0.75,positive,0.6249,positive
0f1bbc73-93dc-487e-a47c-bb737edb0322,good work,5,2025-07-15,zedo studio,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,good work,9,0.7,positive,"good work, work, good",Other,0.7,0.6000000000000001,positive,0.4404,positive
6373e57b-b5af-4ede-8af7-09d4be752a57,Excellent App ...,5,2025-07-15,Fisho Man,0,,DASHEN,Dashen Bank,1.0.16,Google Play,excellent app ...,17,1.0,positive,"excellent app, excellent, app",Other,1.0,1.0,positive,0.5719,positive
d873516b-c682-44b6-8f2c-b80667b969f5,good application,5,2025-07-15,Solomon Mekonen,0,,DASHEN,Dashen Bank,,Google Play,good application,16,0.7,positive,"good application, application, good",Other,0.7,0.6000000000000001,positive,0.4404,positive
8f19bff6-92a5-479c-b2c5-0a4d3a150093,"Best App .. Good job, Dashen Bank",5,2025-07-16,Mastewal Getasew,0,,DASHEN,Dashen Bank,,Google Play,"best app .. good job, dashen bank",33,0.85,positive,"job dashen, good job, app good, job, dashen bank, best app, dashen, best, bank, good",Other,0.85,0.45000000000000007,positive,0.7964,positive
2b131440-f01a-468e-9314-095ae0b77601,excellent app,5,2025-07-18,Biniyam Eyob,0,,BOA,Bank of Abyssinia,25.05.03,Google Play,excellent app,13,1.0,positive,"excellent app, excellent, app",Other,1.0,1.0,positive,0.5719,positive
